origin,name,multiplicity,edge_num,like_weight_ratio,post_prob,likelihood,marginal_like,distal_length,pendant_length,classification,map_ratio,map_overlap,map_identity,edge_name
query.align,KJ763011.1.1786_U_20_S65_23182,1,160,0.94961,0.984471,-13516.3,-13519.1,0.206618,0.188195,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,EF526787.1.1341_U_32_S77_26921,1,167,0.266132,0.348512,-16380.9,-16382.2,0.00923956,0.075428,NA,NA,NA,NA,|FJ4733781_Dissodinium_pseudolunula_FG59_1-1105
query.align,JN048119.1.1814_U_26_S71_68204,1,486,1,1,-16271.7,-16274.4,0.049231,0.154849,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,AY665003.1.1755_U_M358_S15_64519,1,180,0.20346,0.0662694,-16712.9,-16721.8,0.128324,0.656099,NA,NA,NA,NA,|MMETSP0120_Kryptoperidinium_foliaceum_CCMP1326_1-1449
query.align,GU824191.1.1199_U_37_S82_4218,1,201,0.398967,0.301324,-16471.3,-16473.1,7.78109e-06,0.0606079,NA,NA,NA,NA,|AJ4155151_Scrippsiella_trochoidea_60-1582
query.align,FR865631.2.1774_U_35_S80_44962,1,206,0.147623,0.198741,-16453.6,-16454.8,5.72608e-06,0.0606281,NA,NA,NA,NA,|EF4925001_Heterocapsa_pygmaea_CCMP1322_24-1544
query.align,EF527009.1.1547_U_41_S86_41647,1,288,0.332685,0.349008,-16633.1,-16635.4,0.113737,0.11036,NA,NA,NA,NA,|MMETSP0962_Schizochytrium_aggregatum_ATCC28209_36-1532
query.align,KC488575.1.1712_U_24_S69_52554,1,486,0.998917,0.999662,-16583.7,-16588.2,0.0398195,0.332652,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,KF130110.1.1758_U_M356_S18_107705,1,160,0.997733,0.998163,-16440.1,-16444.4,0.1589,0.312895,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,AM503929.1.1802_U_M363_S24_1657,1,206,0.24445,0.277569,-16505.1,-16506.5,5.72608e-06,0.0876285,NA,NA,NA,NA,|EF4925001_Heterocapsa_pygmaea_CCMP1322_24-1544
query.align,KJ759572.1.1794_U_38_S83_52345,1,498,0.742947,0.617594,-15748.6,-15752.3,0.237719,0.188723,NA,NA,NA,NA,|MMETSP0780_Palpitomonas_bilix_NIES_2562_59-1571
query.align,AF293686.1.1802_U_28_S73_98,1,551,0.753211,0.738575,-16487.6,-16490.7,0.0237562,0.173458,NA,NA,NA,NA,|MMETSP1086_Cyanoptyche_gloeocystis_SAG4_97_1-1486
query.align,KF031875.1.1776_U_15_S60_1623,1,499,0.724514,0.718812,-16520.1,-16528.1,0.123915,0.654385,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,AY425307.1.1719_U_10_S55_6685,1,50,1,1,-16235.9,-16237.8,0.0143929,0.0433825,NA,NA,NA,NA,|MMETSP0930_Ostreococcus_mediterraneus_clade_D_RCC1621_65-1576
query.align,FN598412.1.1138_U_41_S86_96748,1,222,0.64984,0.624976,-16536.8,-16538.8,0.0318697,0.101831,NA,NA,NA,NA,|MMETSP0252_Prorocentrum_lima_CCMP684_47-1564
query.align,EU793220.1.1474_U_M355_S26_1123,1,160,1,1,-16663.6,-16666.4,0.152284,0.14742,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,EF172994.1.1681_U_M369_S9_42241,1,160,0.998619,0.997588,-16428,-16432.1,0.150395,0.281234,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,EU143468.1.878_U_20_S65_15159,1,50,1,1,-14673,-14675.1,0.0164192,0.090652,NA,NA,NA,NA,|MMETSP0930_Ostreococcus_mediterraneus_clade_D_RCC1621_65-1576
query.align,HQ866531.1.886_U_M372_S16_60876,1,159,0.225361,0.219355,-16396,-16399.2,0.115339,0.211899,NA,NA,NA,NA,|MMETSP0922_Perkinsus_marinus_ATCC50439_25-1448
query.align,JQ966994.1.1652_U_11_S56_14152,1,534,0.311287,0.321169,-16105,-16106.9,0.024368,0.0934547,NA,NA,NA,NA,|MMETSP1101_Rhodomonas_abbreviata_CaronLabIsolate_76-1589
query.align,KF129865.1.1761_U_M362_S13_92106,1,167,0.314918,0.411597,-15310.9,-15312.5,0.00669156,0.123828,NA,NA,NA,NA,|FJ4733781_Dissodinium_pseudolunula_FG59_1-1105
query.align,GU819699.1.1199_U_13_S58_21594,1,185,0.277986,0.361063,-16324.2,-16328.9,0.135959,0.395334,NA,NA,NA,NA,|MMETSP1424_Oxyrrhis_marina_LB1974_1-1182
query.align,AB971064.1.1242_U_10_S55_48865,1,534,0.321683,0.327341,-16331.5,-16333.3,0.0228436,0.102866,NA,NA,NA,NA,|MMETSP1101_Rhodomonas_abbreviata_CaronLabIsolate_76-1589
query.align,New.ReferenceOTU18_M365_S20_36621,1,170,0.360109,0.323083,-16513.1,-16517.4,0.297798,0.268878,NA,NA,NA,NA,|FJ8215011_Crypthecodinium_cohnii_69-1587
query.align,KJ763790.1.1794_U_M357_S21_122321,1,194,0.527941,0.50031,-14857.3,-14866.6,0.398118,0.77586,NA,NA,NA,NA,|AF0521901_Gonyaulax_spnifera_70-1579
query.align,JQ222990.1.1640_U_21_S66_32010,1,206,0.348608,0.408892,-16507.7,-16508.9,5.72608e-06,0.0433047,NA,NA,NA,NA,|EF4925001_Heterocapsa_pygmaea_CCMP1322_24-1544
query.align,FJ152040.1.1791_U_2_S47_12690,1,500,0.498333,0.999938,-16450.3,-16456,2.23667,0.951524,NA,NA,NA,NA,|MMETSP0758_Percolomonas_cosmopolitus_AE_1_ATCC50343__30-1031
query.align,HQ867300.1.878_U_10_S55_58877,1,499,0.814982,0.918728,-15507.5,-15514.5,0.140209,0.579377,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,HM561051.1.976_U_18_S63_22897,1,261,0.479756,0.639133,-15953.7,-15956.4,0.137298,0.166581,NA,NA,NA,NA,|MMETSP0123_Favella_ehrenbergii_Fehren1_75-1571
query.align,KJ764179.1.1798_U_M359_S10_104250,1,172,0.170045,0.172679,-16562.8,-16564.5,0.0237945,0.0945665,NA,NA,NA,NA,|KT8609541_Gymnodinium_sp_RCC2545_1-1508
query.align,GU820191.1.1203_U_M356_S18_10872,1,197,0.256897,0.293954,-16011.9,-16015.3,0.0164396,0.286433,NA,NA,NA,NA,|AJ4155111_Gonyaulax_polyedra_58-1575
query.align,AY664925.1.1753_U_15_S60_59942,1,206,0.217509,0.283704,-16475.6,-16476.8,5.72608e-06,0.063112,NA,NA,NA,NA,|EF4925001_Heterocapsa_pygmaea_CCMP1322_24-1544
query.align,AB275046.1.1741_U_17_S62_2269,1,486,1,1,-16737.6,-16741.6,0.0283054,0.278107,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,GU825043.1.1199_U_M371_S23_4832,1,173,0.208986,0.22283,-16451.9,-16453.6,6.04757e-06,0.0968007,NA,NA,NA,NA,|KT8609541_Gymnodinium_sp_RCC2545_1-1508
query.align,HQ710560.1.1662_U_12_S57_14438,1,417,0.520101,0.630851,-16683.4,-16685.8,0.0534071,0.129307,NA,NA,NA,NA,|MMETSP1173_Rhizochromulina_marinacf_CCMP1243_23-1546
query.align,GU820063.1.1196_U_13_S58_10241,1,170,0.30345,0.197805,-16475.3,-16481.8,0.323014,0.45948,NA,NA,NA,NA,|FJ8215011_Crypthecodinium_cohnii_69-1587
query.align,AY443024.1.1740_U_M358_S15_26114,1,188,0.399289,0.358648,-15115.5,-15125.7,0.104679,0.890037,NA,NA,NA,NA,|MMETSP0229_Pyrocystis_lunula_CCCM517_58-1574
query.align,AB231315.1.1651_U_10_S55_13543,1,146,0.884997,0.674877,-16321.3,-16330.5,5.8518e-06,0.724647,NA,NA,NA,NA,|MMETSP0312_Compsopogon_coeruleus_SAG36_94_45-1562
query.align,KJ759703.1.1812_U_M355_S26_4082,1,499,0.67983,0.707101,-16449,-16457,0.117753,0.659094,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,GU825615.1.1065_U_10_S55_12390,1,499,0.403466,0.485891,-16407.5,-16412.2,0.201749,0.351087,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,JF730873.1.1713_U_M361_S19_125668,1,169,0.1683,0.226751,-16540,-16541.4,0.00759425,0.0722328,NA,NA,NA,NA,|EF0574071_Amphidinium_carterae_CCMP121_25-1544
query.align,AY665082.1.1749_U_10_S55_8131,1,539,0.699928,0.777738,-16551.9,-16555.1,0.0108957,0.235754,NA,NA,NA,NA,|MMETSP0114_Goniomonas_sp_m_48-1566
query.align,KF130231.1.1758_U_M371_S23_41667,1,171,0.239631,0.279181,-16637.6,-16641.9,0.0235532,0.356166,NA,NA,NA,NA,|KT8609541_Gymnodinium_sp_RCC2545_1-1508
query.align,KF130493.1.1739_U_37_S82_18419,1,266,0.636896,0.601593,-16073.3,-16075.8,0.0122493,0.131006,NA,NA,NA,NA,|MMETSP0449_Strombidium_rassoulzadegani_ras09_50-1544
query.align,KF031784.1.1756_U_38_S83_53988,1,160,1,1,-16465.1,-16469.5,0.0933933,0.306251,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,AF399154.1.1639_U_10_S55_236,1,264,0.537979,0.543607,-15933.5,-15935.9,0.0461182,0.160681,NA,NA,NA,NA,|MMETSP0208_Strombidium_inclinatum_S3_59-1560
query.align,KC771187.1.1789_U_M368_S12_46129,1,331,0.289979,0.499877,-16459.8,-16461.3,0.00981024,0.0954519,NA,NA,NA,NA,|KF1777751_Nitzschia_laevis_UTEX2047_31-1556
query.align,KJ763401.1.1794_U_11_S56_4508,1,226,0.204283,0.235961,-16500.1,-16501.9,0.0116844,0.107683,NA,NA,NA,NA,|JF7910311_Protodinium_simplex_3922_79-1581
query.align,GU820115.1.1197_U_M356_S18_95598,1,181,0.494671,0.849758,-15822.4,-15826,1.0759,0.230892,NA,NA,NA,NA,|MMETSP0372_Lankesteria_abbottii_GrapplerInletBC_78-1439
query.align,FJ431593.1.833_U_10_S55_3365,1,405,0.335135,0.396183,-16536,-16537.4,5.84127e-06,0.0815496,NA,NA,NA,NA,|MMETSP1322_Minutocellus_polymorphus_RCC2270_9-1532
query.align,AB293551_M358_S15_15803,1,70,0.25494,0.282032,-16421.2,-16422.8,0.0246676,0.0949092,NA,NA,NA,NA,|AJ2433691_Pavlova_sp_CCMP1416_70-1589
query.align,KF129875.1.1761_U_16_S61_9032,1,160,1,1,-16243.9,-16246.8,0.119463,0.161772,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,GU823651.1.1394_U_20_S65_43360,1,330,0.773155,0.903362,-13939.9,-13941.8,7.76919e-06,0.0766268,NA,NA,NA,NA,|KF1777751_Nitzschia_laevis_UTEX2047_31-1556
query.align,KC583079.1.1764_U_11_S56_5461,1,50,1,1,-16186.7,-16188.6,0.0143751,0.0435891,NA,NA,NA,NA,|MMETSP0930_Ostreococcus_mediterraneus_clade_D_RCC1621_65-1576
query.align,KC582997.1.1775_U_10_S55_2780,1,446,0.248482,0.304815,-16304.8,-16307.1,0.0340238,0.146245,NA,NA,NA,NA,|MMETSP1177_Ochromonas_sp_CCMP1899_24-1537
query.align,KJ757917.1.1799_U_M363_S24_100732,1,173,0.20002,0.193553,-16492.9,-16495.2,6.04757e-06,0.16683,NA,NA,NA,NA,|KT8609541_Gymnodinium_sp_RCC2545_1-1508
query.align,EF527126.1.1781_U_10_S55_60752,1,170,0.334292,0.231694,-16471.3,-16477.4,0.321111,0.425383,NA,NA,NA,NA,|FJ8215011_Crypthecodinium_cohnii_69-1587
query.align,AY882487.1.1232_U_22_S67_19352,1,486,0.954932,0.984999,-16582.4,-16585.7,0.0655748,0.22625,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,GU369981.1.1304_U_13_S58_21194,1,158,0.242497,0.264983,-16347.7,-16354.9,7.74581e-06,0.576369,NA,NA,NA,NA,|AF1686251_Rhodosorus_marinus_77-1588
query.align,JQ315523.1.1670_U_16_S61_60891,1,17,0.731909,0.807795,-15991.8,-15994.3,5.44091e-06,0.134516,NA,NA,NA,NA,|AB0583361_Chlorococcum_littorale_MBIC10280_50-1569
query.align,KJ763329.1.1810_U_36_S81_785,1,499,1,1,-16427.8,-16435.1,0.0778771,0.587966,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,KJ757441.1.1801_U_M357_S21_98098,1,172,0.191799,0.233093,-16524.3,-16525.7,0.0237945,0.0627801,NA,NA,NA,NA,|KT8609541_Gymnodinium_sp_RCC2545_1-1508
query.align,EU287800.1.1796_U_M366_S25_60429,1,481,1,1,-16638.4,-16643.3,0.252488,0.348617,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
query.align,GQ863790.1.1702_U_M361_S19_25615,1,481,0.622298,0.693298,-16378.8,-16381.7,0.32487,0.142532,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
query.align,FJ000197.1.1380_U_18_S63_48638,1,167,0.3707,0.46942,-16374.1,-16375.4,0.00747098,0.0895586,NA,NA,NA,NA,|FJ4733781_Dissodinium_pseudolunula_FG59_1-1105
query.align,HM997062.1.908_U_M362_S13_10177,1,137,0.211114,0.145639,-15611.3,-15619.8,0.0743682,0.681206,NA,NA,NA,NA,|KU9002241_Prymnesium_parvum_CCAP946_80-1606
query.align,FR874817.1.1794_U_10_S55_3287,1,160,0.994194,0.997887,-16572.7,-16576.1,0.19355,0.213327,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ759394.1.1790_U_10_S55_3288,1,170,0.262523,0.166699,-16478.7,-16485.2,0.324344,0.461653,NA,NA,NA,NA,|FJ8215011_Crypthecodinium_cohnii_69-1587
query.align,KJ757356.1.1795_U_20_S65_6997,1,199,0.267564,0.227358,-16549.9,-16552.2,0.0191164,0.121093,NA,NA,NA,NA,|AJ4155111_Gonyaulax_polyedra_58-1575
query.align,GU067825.1.1681_U_39_S84_49823,1,171,0.296413,0.260187,-16553.9,-16556,0.0473759,0.0944923,NA,NA,NA,NA,|KT8609541_Gymnodinium_sp_RCC2545_1-1508
query.align,AACY020216037.2.1466_U_16_S61_27892,1,160,1,1,-16111.5,-16114.5,0.110544,0.166724,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,GU820248.1.1059_U_M357_S21_19032,1,171,0.344185,0.518502,-16597.2,-16602.7,0.0290599,0.474261,NA,NA,NA,NA,|KT8609541_Gymnodinium_sp_RCC2545_1-1508
query.align,EU780598.1.1680_U_10_S55_41504,1,160,1,1,-16241.7,-16244.5,0.134193,0.159099,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,New.ReferenceOTU161_30_S75_57905,1,475,0.308686,0.47924,-16274.6,-16277.8,6.37067e-06,0.213338,NA,NA,NA,NA,|MMETSP1103_Paraphysomonas_bandaiensis_CaronLabIsolate_80-1600
query.align,AB191431.1.1719_U_M356_S18_16,1,137,0.366015,0.189143,-16531.2,-16536.5,0.0828268,0.363654,NA,NA,NA,NA,|KU9002241_Prymnesium_parvum_CCAP946_80-1606
query.align,HM561215.1.990_U_M356_S18_71673,1,367,0.508046,0.569319,-16629.4,-16631.2,6.1271e-06,0.104319,NA,NA,NA,NA,|DQ0933631_Minidiscus_trioculatus_CCMP495_79-1604
query.align,FJ350823.1.1040_U_18_S63_22064,1,51,1,1,-16409.6,-16411.6,0.00621522,0.0591035,NA,NA,NA,NA,|JF7940581_Bathycoccus_prasinos_MALINAS664_1-1488
query.align,KJ759586.1.1798_U_M358_S15_37953,1,173,0.175903,0.195596,-16564.5,-16566.4,6.04757e-06,0.119985,NA,NA,NA,NA,|KT8609541_Gymnodinium_sp_RCC2545_1-1508
query.align,GU819676.1.1196_U_M363_S24_80183,1,218,0.159676,0.112537,-12290.4,-12296.3,7.46398e-06,0.528451,NA,NA,NA,NA,|MMETSP0223_Akashiwo_sanguinea_CCCM885_94-1616
query.align,HQ868510.1.872_U_M358_S15_153744,1,341,0.19609,0.200189,-16674.5,-16676.1,5.59267e-06,0.0954553,NA,NA,NA,NA,|GU3739701_Pseudonitzschia_sp_CCMP1309_27-1544
query.align,EU186022.1.1834_U_M364_S14_1984,1,502,0.242734,0.00876851,-16489.4,-16496.9,0.043916,0.664628,NA,NA,NA,NA,|MMETSP0413_Filamoeba_nolandi_NC_AS_23_1_67-1571
query.align,HQ438153.1.1619_U_11_S56_56827,1,206,0.178618,0.225188,-16601.2,-16602.8,5.72608e-06,0.115977,NA,NA,NA,NA,|EF4925001_Heterocapsa_pygmaea_CCMP1322_24-1544
query.align,EU500046.1.820_U_M369_S9_69845,1,160,1,1,-16550,-16552.2,0.16749,0.0708756,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ757830.1.1802_U_M358_S15_110101,1,172,0.185683,0.208182,-16665.8,-16667.3,0.0237945,0.0799613,NA,NA,NA,NA,|KT8609541_Gymnodinium_sp_RCC2545_1-1508
query.align,HQ867417.1.871_U_30_S75_45488,1,172,0.240538,0.247212,-16531.6,-16533.8,0.0237945,0.127354,NA,NA,NA,NA,|KT8609541_Gymnodinium_sp_RCC2545_1-1508
query.align,DQ336069.1.1753_U_M366_S25_2541,1,167,0.229079,0.301389,-16428.6,-16430.1,0.00563332,0.11653,NA,NA,NA,NA,|FJ4733781_Dissodinium_pseudolunula_FG59_1-1105
query.align,GU823006.1.1072_U_M371_S23_60504,1,370,0.946368,0.951473,-16515.6,-16517.3,0.0100358,0.0633093,NA,NA,NA,NA,|DQ0111611_Skeletonema_menzellii_52-1575
query.align,AB375869.1.1721_U_30_S75_16837,1,195,0.358799,0.462813,-16476.8,-16480.7,0.0677735,0.291278,NA,NA,NA,NA,|AJ4155111_Gonyaulax_polyedra_58-1575
query.align,KF422620_M363_S24_18405,1,107,0.897784,0.831441,-16543.4,-16546.3,7.55791e-06,0.147166,NA,NA,NA,NA,|AM4909832_Helicospaera_carteri_ALGONS1010_59-1583
query.align,AY775738.1.1807_U_M360_S11_1823,1,547,0.1837,0.239821,-16417.7,-16426.4,0.0590659,0.752848,NA,NA,NA,NA,|MMETSP1086_Cyanoptyche_gloeocystis_SAG4_97_1-1486
query.align,AF120534.1.1767_U_11_S56_3250,1,499,0.29518,0.426968,-16314.1,-16320.3,0.132943,0.49506,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,KJ763425.1.1797_U_28_S73_6247,1,172,0.241452,0.244031,-16536.9,-16538.8,0.0237945,0.0972183,NA,NA,NA,NA,|KT8609541_Gymnodinium_sp_RCC2545_1-1508
query.align,KJ763528.1.1797_U_35_S80_40606,1,160,0.984081,0.989087,-16623.1,-16628.3,0.177601,0.396678,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,GU825290.1.1071_U_M361_S19_2938,1,172,0.228858,0.216919,-16662,-16664.5,0.0237945,0.160532,NA,NA,NA,NA,|KT8609541_Gymnodinium_sp_RCC2545_1-1508
query.align,New.ReferenceOTU54_M367_S17_13720,1,206,0.156657,0.189497,-16468.5,-16469.8,5.72608e-06,0.0745914,NA,NA,NA,NA,|EF4925001_Heterocapsa_pygmaea_CCMP1322_24-1544
query.align,KJ758460.1.1770_U_18_S63_24786,1,59,0.235766,0.276612,-16200.7,-16202.1,5.2731e-06,0.030388,NA,NA,NA,NA,|AJ0104081_Micromonas_pusilla_CCMP489_58-1569
query.align,AJ535176.1.1801_U_18_S63_7961,1,407,0.176092,0.210974,-16635.7,-16638.8,0.0244328,0.245818,NA,NA,NA,NA,|MMETSP1434_Minutocellus_polymorphus_CCMP3303_1-1519
query.align,EU545776.1.971_U_29_S74_9010,1,473,0.260296,0.297387,-16488.4,-16490.5,0.0258984,0.110054,NA,NA,NA,NA,|MMETSP1103_Paraphysomonas_bandaiensis_CaronLabIsolate_80-1600
query.align,EF423420.1.1783_U_M355_S26_24309,1,317,0.545865,0.459279,-16372.1,-16374.1,0.00429076,0.0839941,NA,NA,NA,NA,|MMETSP0693_Thalassionema_nitzschioides_23-1547
query.align,AY485447.1.1777_U_M359_S10_95857,1,315,0.774205,0.728974,-16353,-16357.2,0.025785,0.317027,NA,NA,NA,NA,|MMETSP0009_Grammatophora_oceanica_CCMP410_57-1582
query.align,EF527049.1.1372_U_28_S73_1894,1,265,0.413798,0.425257,-15953.4,-15955.5,0.0435948,0.0914832,NA,NA,NA,NA,|MMETSP0449_Strombidium_rassoulzadegani_ras09_50-1544
query.align,DQ060525.1.1781_U_28_S73_59795,1,542,0.636752,0.71046,-16747.1,-16751.2,0.0664594,0.282576,NA,NA,NA,NA,|MMETSP0107_Goniomonas_pacifica_CCMP1869_61-1554
query.align,FJ389787.1.846_U_10_S55_4810,1,425,0.277821,0.360695,-16643.7,-16646.4,5e-07,0.237249,NA,NA,NA,NA,|MMETSP0292_Heterosigma_akashiwo_CCMP2393_36-1552
query.align,EU500152.1.842_U_M356_S18_20942,1,417,1,1,-16534.4,-16536.7,0.00738649,0.0643437,NA,NA,NA,NA,|MMETSP1173_Rhizochromulina_marinacf_CCMP1243_23-1546
query.align,AB191425.1.1718_U_4_S49_12225,1,288,0.395266,0.636217,-16398.6,-16401.7,0.10011,0.224772,NA,NA,NA,NA,|MMETSP0962_Schizochytrium_aggregatum_ATCC28209_36-1532
query.align,GU969072.1.981_U_10_S55_10152,1,534,0.32211,0.336121,-16176.6,-16178.4,0.0233989,0.0891706,NA,NA,NA,NA,|MMETSP1101_Rhodomonas_abbreviata_CaronLabIsolate_76-1589
query.align,KJ760650.1.1799_U_M365_S20_33163,1,499,0.515811,0.6547,-15534.1,-15541.6,0.137182,0.615519,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,EU793934.1.941_U_M356_S18_11394,1,206,0.151937,0.196721,-16497.8,-16499.4,5.72608e-06,0.114663,NA,NA,NA,NA,|EF4925001_Heterocapsa_pygmaea_CCMP1322_24-1544
query.align,GU825405.1.1203_U_16_S61_24624,1,163,0.370627,0.302646,-16546.4,-16548.2,0.0257381,0.0477638,NA,NA,NA,NA,|MMETSP0797_Dinophysis_acuminata_DAEP01_42-1565
query.align,JQ782038.1.1800_U_10_S55_4343,1,367,0.471249,0.574395,-16578.6,-16580.2,6.1271e-06,0.0994409,NA,NA,NA,NA,|DQ0933631_Minidiscus_trioculatus_CCMP495_79-1604
query.align,EU371163.1.1774_U_11_S56_45569,1,491,1,1,-16469.7,-16473.9,0.169653,0.302905,NA,NA,NA,NA,|MMETSP1055_Bigelowiella_natans_CCMP1258_1_29-1498
query.align,X85392.1.1790_U_22_S67_19389,1,395,1,1,-16441.3,-16444.4,0.0334547,0.178318,NA,NA,NA,NA,|MMETSP1447_Chaetoceros_dichaeta_CCMP1751_12-1532
query.align,GU824121.1.1198_U_M363_S24_91389,1,173,0.217096,0.218617,-16556.8,-16558.5,6.04757e-06,0.0873053,NA,NA,NA,NA,|KT8609541_Gymnodinium_sp_RCC2545_1-1508
query.align,JX567483.1.1531_U_M362_S13_63797,1,261,0.832228,0.957246,-15763.1,-15765.3,0.11928,0.0969846,NA,NA,NA,NA,|MMETSP0123_Favella_ehrenbergii_Fehren1_75-1571
query.align,KJ762970.1.1796_U_13_S58_53216,1,206,0.161354,0.216836,-16576.9,-16578.2,5.72608e-06,0.0617697,NA,NA,NA,NA,|EF4925001_Heterocapsa_pygmaea_CCMP1322_24-1544
query.align,AY664947.1.1755_U_M367_S17_34960,1,173,0.185387,0.224404,-16500.6,-16502,0.0018448,0.066815,NA,NA,NA,NA,|KT8609541_Gymnodinium_sp_RCC2545_1-1508
query.align,EU500060.1.820_U_37_S82_74624,1,160,1,1,-16237,-16240.4,0.114613,0.213611,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,JX992711.1.1743_U_5_S50_8960,1,515,0.949122,0.974696,-16487.4,-16492,0.102648,0.343398,NA,NA,NA,NA,|MMETSP0447_Stygamoeba_regulata_BSH_02190019_60-1586
query.align,KC583096.1.1775_U_3_S48_47738,1,59,0.241028,0.270911,-16408.5,-16410,5.2731e-06,0.0436078,NA,NA,NA,NA,|AJ0104081_Micromonas_pusilla_CCMP489_58-1569
query.align,GU825677.1.1192_U_M355_S26_13642,1,286,0.807162,0.928076,-16401.9,-16406.8,0.0610351,0.407465,NA,NA,NA,NA,|MMETSP0962_Schizochytrium_aggregatum_ATCC28209_36-1532
query.align,GU819786.1.1198_U_10_S55_50740,1,185,0.292508,0.375732,-16245.2,-16249.7,0.135946,0.36574,NA,NA,NA,NA,|MMETSP1424_Oxyrrhis_marina_LB1974_1-1182
query.align,New.ReferenceOTU81_M361_S19_171603,1,222,0.261686,0.239958,-16619.9,-16623.7,0.0391961,0.286283,NA,NA,NA,NA,|MMETSP0252_Prorocentrum_lima_CCMP684_47-1564
query.align,JN091727.1.1227_U_M355_S26_95,1,341,0.196068,0.200181,-16675.9,-16677.5,5.59267e-06,0.0954907,NA,NA,NA,NA,|GU3739701_Pseudonitzschia_sp_CCMP1309_27-1544
query.align,AB097408.1.1530_U_10_S55_20847,1,418,0.915909,0.909441,-16534.5,-16536.2,0.0393908,0.0561606,NA,NA,NA,NA,|MMETSP0101_Pteridomonas_danica_PT_35-1382
query.align,New.ReferenceOTU203_7_S52_28978,1,142,0.581109,0.687329,-15804,-15806.8,0.0117337,0.219419,NA,NA,NA,NA,|MMETSP0484_Rhodomonas_lens_RHODO_40-1439
query.align,GU373961.1.1801_U_37_S82_67772,1,336,0.450674,0.41894,-16593.2,-16595.5,5.83898e-06,0.144083,NA,NA,NA,NA,|MMETSP0733_Fragilariopsis_kerguelensis_L26_C5_24-1339
query.align,AJ621544.1.1786_U_11_S56_30241,1,158,0.54017,0.67086,-16551.3,-16555.1,0.0287582,0.291528,NA,NA,NA,NA,|AF1686251_Rhodosorus_marinus_77-1588
query.align,HQ868900.1.931_U_29_S74_4474,1,62,0.78987,0.745027,-16625.6,-16628.3,0.0283502,0.137003,NA,NA,NA,NA,|AJ0104081_Micromonas_pusilla_CCMP489_58-1569
query.align,EF527056.1.1380_U_10_S55_4762,1,534,0.311883,0.324134,-16157.6,-16159.5,0.0241351,0.102027,NA,NA,NA,NA,|MMETSP1101_Rhodomonas_abbreviata_CaronLabIsolate_76-1589
query.align,GU825195.1.1200_U_M359_S10_30900,1,160,1,1,-16511.3,-16515.5,0.129387,0.289057,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KF031753.1.1764_U_10_S55_374,1,499,0.91066,0.960637,-15775.4,-15781.9,0.144257,0.524585,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,GU824383.1.1069_U_M355_S26_2239,1,162,0.150938,0.236294,-16129.5,-16134.7,0.0331009,0.440791,NA,NA,NA,NA,|JF7910071_Heterocapsa_sp_1523_76-1534
query.align,LC054928.1.1785_U_15_S60_6645,1,206,0.349025,0.409286,-16539.1,-16540.3,5.72608e-06,0.0432732,NA,NA,NA,NA,|EF4925001_Heterocapsa_pygmaea_CCMP1322_24-1544
